Qu'est-ce qu'une équation différentielle linéaire d'ordre 1 (normalisée) \( (E) \) ?;C'est une équation de la forme \( (E) : y'(x) + a(x)y(x) = b(x) \) où \( a \) et \( b \) sont continues sur un intervalle \( I \) de \( \mathbb{R} \) à valeurs dans \( \mathbb{K} \). L'adjectif normalisée signifie que le coefficient de \( y' \) est \( 1 \). Résoudre \( (E) \) consiste à trouver toutes les fonctions \( f \) dérivables vérifiant l'équation. Si \( b(x) = 0 \), l'équation est dite homogène \( y'(x) + a(x)y(x) = 0 \).
Qu'est-ce qu'une équation différentielle linéaire d'ordre 2 à coefficients constants \( (E) \) ?;C'est une équation de la forme \( (E) : ay''(x) + by'(x) + cy(x) = d(x) \) où \( a, b, c \) sont des constantes de \( \mathbb{K} \) avec \( a \neq 0 \) et \( d \) une fonction continue sur \( I \). Résoudre \( (E) \) consiste à trouver toutes les fonctions \( f \) deux fois dérivables vérifiant l'équation. Si \( d(x) = 0 \), l'équation est dite homogène \( ay''(x) + by'(x) + cy(x) = 0 \).
Soit \( (E) : y'(x) + a(x)y(x) = b(x) \) une équation différentielle linéaire d'ordre 1 et \( (H) \) son équation homogène associée. Si \( y_p \) est une solution particulière de \( (E) \), quelle est la condition pour qu'une fonction \( y \) soit solution de \( (E) \) ?;\( y \) est solution de \( (E) \iff y - y_p \) est solution de \( (H) \iff y = y_h + y_p \) avec \( y_h \) solution de \( (H) \).
Soit \( (E) : ay''(x) + by'(x) + cy(x) = d(x) \) une équation différentielle linéaire d'ordre 2 à coefficients constants et \( (H) \) son équation homogène associée. Si \( y_p \) est une solution particulière de \( (E) \), quelle est la condition pour qu'une fonction \( y \) soit solution de \( (E) \) ?;\( y \) est solution de \( (E) \iff y - y_p \) est solution de \( (H) \iff y = y_h + y_p \) avec \( y_h \) solution de \( (H) \).
Théorème de superposition : Soit l'équation \( (E) : y' + a(x)y = \lambda_1 b_1(x) + \lambda_2 b_2(x) \). Si \( y_1 \) est solution pour le second membre \( b_1(x) \) et \( y_2 \) pour le second membre \( b_2(x) \), quelle est une solution de \( (E) \) ?;La fonction \( \lambda_1 y_1 + \lambda_2 y_2 \) est une solution de \( (E) \). Ce résultat est également valable pour les équations différentielles linéaires d'ordre 2 à coefficients constants.
Quelles sont les solutions de l'équation différentielle homogène d'ordre 1 \( (H) : y'(x) + a(x)y(x) = 0 \) sur un intervalle \( I \) ?;Ce sont les fonctions de la forme \( x \mapsto \lambda e^{-A(x)} \) avec \( \lambda \in \mathbb{K} \), où \( A \) est une primitive de la fonction continue \( a \) sur \( I \).
Corollaire : Quelles sont les solutions de l'équation différentielle \( y'(x) + \alpha y(x) = 0 \) avec \( \alpha \) constant sur \( \mathbb{R} \) ?;Ce sont les fonctions de la forme \( x \mapsto \lambda e^{-\alpha x} \) avec \( \lambda \in \mathbb{K} \).
Une équation différentielle linéaire d'ordre 1 normalisée possède-t-elle toujours des solutions ?;Oui, une équation différentielle linéaire d'ordre 1 normalisée a toujours des solutions.
Théorème de Cauchy (ordre 1) : Soit l'équation \( (E) : y'(x) + a(x)y(x) = b(x) \). Étant donné \( x_0 \in I \) et \( y_0 \in \mathbb{K} \), que peut-on dire sur l'existence et l'unicité d'une solution \( y \) vérifiant \( y(x_0) = y_0 \) ?;Il existe une unique solution \( y \) de \( (E) \) telle que \( y(x_0) = y_0 \).
Quelles sont les solutions de l'équation homogène du second ordre \( ay''(x) + by'(x) + cy(x) = 0 \) dans le cas complexe (\( \mathbb{K} = \mathbb{C} \)) ?;Si l'équation caractéristique a deux racines distinctes \( r_1 \) et \( r_2 \) (\( \Delta \neq 0 \)), les solutions sont de la forme \( x \mapsto \lambda e^{r_1 x} + \mu e^{r_2 x} \). Si elle a une racine double \( r_1 \) (\( \Delta = 0 \)), les solutions sont de la forme \( x \mapsto (\lambda x + \mu) e^{r_1 x} \) avec \( (\lambda, \mu) \in \mathbb{C}^2 \).
Quelles sont les solutions de l'équation homogène du second ordre \( ay''(x) + by'(x) + cy(x) = 0 \) dans le cas réel (\( \mathbb{K} = \mathbb{R} \)) ?;Si \( \Delta > 0 \) (racines réelles \( r_1, r_2 \)), les solutions sont \( x \mapsto \lambda e^{r_1 x} + \mu e^{r_2 x} \). Si \( \Delta = 0 \) (racine double \( r_1 \)), les solutions sont \( x \mapsto (\lambda x + \mu) e^{r_1 x} \). Si \( \Delta < 0 \) (racines conjuguées \( \alpha \pm i\omega \)), les solutions sont \( x \mapsto e^{\alpha x} (\lambda \cos(\omega x) + \mu \sin(\omega x)) \) avec \( (\lambda, \mu) \in \mathbb{R}^2 \).
Corollaire : Quelles sont les deux formes possibles pour les solutions de l'équation différentielle \( y''(x) + \omega^2 y(x) = 0 \) avec \( \omega > 0 \) ?;Les solutions peuvent s'écrire sous la forme \( x \mapsto \lambda \cos(\omega x) + \mu \sin(\omega x) \) avec \( (\lambda, \mu) \in \mathbb{R}^2 \), ou sous la forme \( x \mapsto A \cos(\omega x + \varphi) \) avec \( (A, \varphi) \in \mathbb{R}^2 \).
Lemme : Soient \( a, b, c \) des réels et \( f : I \to \mathbb{C} \). Si \( y_c \) est une solution complexe de l'équation \( ay''(x) + by'(x) + cy(x) = f(x) \), quelle est une solution de l'équation avec pour second membre \( \text{Re}(f(x)) \) ?;La partie réelle \( y_p = \text{Re}(y_c) \) est une solution de l'équation \( ay''(x) + by'(x) + cy(x) = \text{Re}(f(x)) \). Le même résultat s'applique avec la partie imaginaire.
Théorème de Cauchy (ordre 2) : Soit l'équation \( (E) : ay''(x) + by'(x) + cy(x) = d(x) \). Étant donné \( x_0 \in I \) et le couple de conditions initiales \( (y_0, y_1) \in \mathbb{K}^2 \), que peut-on dire sur l'existence et l'unicité d'une solution \( y \) ?;Il existe une unique solution \( y \) de \( (E) \) telle que \( y(x_0) = y_0 \) et \( y'(x_0) = y_1 \).
